WONo,PlannedLabour,PlannedLabourST,PlannedLabourTotalRT,PlannedHours,PlannedHoursST,PlannedHoursTotalRT,ActualLabour,ActualLabourST,ActualLabourUnit,ActualHours,ActualHoursST,ActualHoursUnit,OutstandingPlannedHours,OutstandingPlannedLabourCost
17086,630,0,630,12.6,0,12.6,91.666667,0,91.666667,1.83333333,0,1.83333333,10.76666667,538.3333335
17085,50,0,50,1,0,1,316.25,0,316.25,5.75,0,5.75,0,0
17084,42215.86111,0,42215.86111,844.3172222,0,844.3172222,0,0,0,0,0,0,844.3172222,42215.86111
17083,362.5,0,362.5,7.25,0,7.25,356.666668,0,356.666668,7.13333334,0,7.13333334,2.38333333,119.1666665
17082,4100,0,4100,82,0,82,7295.833331,0,7295.833331,145.9166666,0,145.9166666,7,350
17081,7350,0,7350,147,0,147,7287.500002,0,7287.500002,145.75,0,145.75,43.21666668,2160.833334
17080,8862.5,0,8862.5,174.5,0,174.5,7214.166668,0,7214.166668,144.2333333,0,144.2333333,69.16666667,3595.833334
17079,3275,0,3275,65.5,0,65.5,3378.333335,0,3378.333335,67.56666664,0,67.56666664,11.26666668,563.333334
17078,44639.22222,0,44639.22222,811.6222222,0,811.6222222,63469.08332,0,63469.08332,1153.983333,0,1153.983333,67.47777775,3711.277776
17077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17076,2250,0,2250,45,0,45,2262.500002,0,2262.500002,47.99999999,0,47.99999999,19.16666667,958.3333335
17075,56492.5,0,56492.5,1111.25,0,1111.25,47474,0,47474,940.0833331,0,940.0833331,406.4500001,21246.83334
17074,1600,0,1600,32,0,32,2006.666667,0,2006.666667,40.13333332,0,40.13333332,4.23333334,211.666667
17073,4250,0,4250,85,0,85,7413.333333,0,7413.333333,148.2666666,0,148.2666666,15.93333335,796.6666675
17072,760,0,760,15.2,0,15.2,758.333334,0,758.333334,15.16666667,0,15.16666667,0.03333333,1.6666665
17071,1029.166667,0,1029.166667,20.58333333,0,20.58333333,1413.333334,0,1413.333334,28.26666666,0,28.26666666,3.58333333,179.1666665
17070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17069,1150,0,1150,23,0,23,891.666667,0,891.666667,17.83333333,0,17.83333333,5.16666667,258.3333335
17068,7404.166667,0,7404.166667,148.0833333,0,148.0833333,5994.583336,0,5994.583336,119.7166666,0,119.7166666,71.46666668,3573.333334
17067,3100,0,3100,62,0,62,4074.166667,0,4074.166667,81.48333333,0,81.48333333,0,0
17066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17064,338.027778,0,338.027778,6.76527778,0,6.76527778,186.666668,0,186.666668,9.58333334,0,9.58333334,3.395,169.638889
17063,6127.125,0,6127.125,122.5522222,0,122.5522222,9388.333336,0,9388.333336,187.7666666,0,187.7666666,14.61361111,730.1944445
17062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17061,338.027778,0,338.027778,6.76527778,0,6.76527778,280.833335,0,280.833335,5.61666666,0,5.61666666,3.61416667,180.4722225
17060,2083.861112,0,2083.861112,41.68194445,0,41.68194445,1287.500001,0,1287.500001,25.74999999,0,25.74999999,23.66222221,1182.875
17059,1017.763889,0,1017.763889,20.36222222,0,20.36222222,1170.000001,0,1170.000001,23.4,0,23.4,8.35361111,417.3333335
17058,5150,0,5150,103,0,103,3238.333335,0,3238.333335,64.76666666,0,64.76666666,39.20000001,1960.000001
17057,1887.5,0,1887.5,37.75,0,37.75,2295,0,2295,42.3,0,42.3,0,0
17056,450,0,450,9,0,9,567.5,0,567.5,11.35,0,11.35,6,300
17055,0,0,0,0,0,0,245,0,245,4.9,0,4.9,0,0
17054,7779.166667,0,7779.166667,155.5833333,0,155.5833333,11293.58334,0,11293.58334,224.9833333,0,224.9833333,64.03333334,3201.666667
17053,7404.166667,0,7404.166667,148.0833333,0,148.0833333,9846.666671,0,9846.666671,196.9333333,0,196.9333333,50.35000001,2517.500001
17052,7779.166667,0,7779.166667,155.5833333,0,155.5833333,7267.500005,0,7267.500005,145.1166666,0,145.1166666,65.96666668,3298.333334
17051,8391.666667,0,8391.666667,167.8333333,0,167.8333333,6261.666672,0,6261.666672,125.2333333,0,125.2333333,104.7,5235.000001
17050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17048,4100,0,4100,82,0,82,3665.833334,0,3665.833334,73.31666663,0,73.31666663,21.40000002,1070.000001
17047,0,0,0,0,0,0,3102.5,0,3102.5,62.05,0,62.05,0,0
17046,850,0,850,17,0,17,1720.833335,0,1720.833335,34.41666667,0,34.41666667,3.68333333,184.1666665
17045,26400,0,26400,480,0,480,29601,0,29601,538.2,0,538.2,0,0
17044,2785,0,2785,55.7,0,55.7,2605.833332,0,2605.833332,52.0833333,0,52.0833333,3.6166667,180.833335
17043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17039,15852.58333,0,15852.58333,317.0516667,0,317.0516667,47873.33333,0,47873.33333,951.7166666,0,951.7166666,20.41666668,1020.833334
17038,0,0,0,0,0,0,200,0,200,4,0,4,0,0
17037,8850,0,8850,177,0,177,8996.666667,0,8996.666667,179.9333333,0,179.9333333,29.71666667,1485.833334
17036,8735,0,8735,174.7,0,174.7,4049.916667,0,4049.916667,73.76666667,0,73.76666667,100.9333333,5046.666667
17035,100,0,100,2,0,2,0,0,0,0,0,0,2,100
17034,9700,0,9700,194,0,194,295.833333,0,295.833333,5.91666666,0,5.91666666,188.0833333,9404.166667
17033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17030,8123.5,0,8123.5,147.7,0,147.7,7392,0,7392,134.4,0,134.4,13.3,731.5
17029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17028,1550,0,1550,31,0,31,2709.166667,0,2709.166667,54.18333331,0,54.18333331,3.95,197.5
17027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17026,0,0,0,0,0,0,337.5,0,337.5,6.75,0,6.75,0,0
17025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17024,0,0,0,0,0,0,274.166667,0,274.166667,5.48333333,0,5.48333333,0,0
17023,12700,0,12700,254,0,254,16942.5,0,16942.5,338.8499999,0,338.8499999,14.88333332,744.166666
17022,30201.66667,0,30201.66667,604.0333333,0,604.0333333,316.666667,0,316.666667,6.33333333,0,6.33333333,600.0333333,30001.66667
17021,9225,0,9225,184.5,0,184.5,14971.66667,0,14971.66667,299.4333333,0,299.4333333,14.66666667,733.3333335
17020,16475,0,16475,329.5,0,329.5,25887.50001,0,25887.50001,517.75,0,517.75,37.15,1857.5
17019,29750,0,29750,595,0,595,79840.83334,0,79840.83334,1596.816667,0,1596.816667,13.81666666,690.833333
17018,2100,0,2100,42,0,42,404.166666,0,404.166666,8.08333332,0,8.08333332,37,1850
17017,0,0,0,0,0,0,208.333334,0,208.333334,4.16666667,0,4.16666667,0,0
17016,8150,0,8150,163,0,163,5815.833334,0,5815.833334,116.3166666,0,116.3166666,104.0666667,5203.333334
17015,0,0,0,0,0,0,0.833334,0,0.833334,0.01666667,0,0.01666667,0,0
17014,0,0,0,0,0,0,120.833334,0,120.833334,2.41666667,0,2.41666667,0,0
17013,0,0,0,0,0,0,9858.333329,0,9858.333329,197.1666666,0,197.1666666,0,0
17012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011,0,0,0,0,0,0,2087.583333,0,2087.583333,39.83333333,0,39.83333333,0,0
17010,0,0,0,0,0,0,564.166667,0,564.166667,11.28333334,0,11.28333334,0,0
17009,900,0,900,18,0,18,525,0,525,10.5,0,10.5,7.5,375
17008,1020,0,1020,20,0,20,64.166667,0,64.166667,1.16666667,0,1.16666667,18.83333333,958.3333332
17007,21000,0,21000,420,0,420,17700,0,17700,354,0,354,66,3300
17006,19483.33333,0,19483.33333,389.6666667,0,389.6666667,9265.000002,0,9265.000002,185.3,0,185.3,266.65,13332.5
17005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17004,0,0,0,0,0,0,7197.499999,0,7197.499999,143.95,0,143.95,0,0
17003,7920,0,7920,158.4,0,158.4,11854.16667,0,11854.16667,237.0833333,0,237.0833333,0,0
17002,3404.222222,0,3404.222222,68.08444444,0,68.08444444,8909.166668,0,8909.166668,178.1833333,0,178.1833333,39.18444444,1959.222222
17001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000,1150,0,1150,23,0,23,2095.000002,0,2095.000002,41.9,0,41.9,4.56666667,228.3333335
16999,17700,0,17700,354,0,354,22200.83333,0,22200.83333,444.0166666,0,444.0166666,20.60000002,1030.000001
16998,17700,0,17700,354,0,354,19776.66667,0,19776.66667,395.5333333,0,395.5333333,8.38333333,419.1666665
16997,11450,0,11450,229,0,229,9904.166666,0,9904.166666,198.0833333,0,198.0833333,70.8166667,3540.833335
16996,11470,0,11470,229.4,0,229.4,10503.33334,0,10503.33334,210.0666667,0,210.0666667,71.55000001,3577.500001
16995,0,0,0,0,0,0,8559.166668,0,8559.166668,171.1833333,0,171.1833333,0,0
16994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16993,716.6666665,0,716.6666665,14.33333333,0,14.33333333,467.5,0,467.5,9.35,0,9.35,4.98333333,249.1666665
16992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16991,0,0,0,0,0,0,150,0,150,3,0,3,0,0
16990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16989,2500,0,2500,50,0,50,1125,0,1125,22.5,0,22.5,27.5,1375
16988,1650,0,1650,33,0,33,2398.333335,0,2398.333335,47.96666666,0,47.96666666,3.75,187.5
16987,4950,0,4950,99,0,99,5619.999999,0,5619.999999,112.3999999,0,112.3999999,14.25,712.5
16986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16985,3875,0,3875,77.5,0,77.5,10577.5,0,10577.5,211.55,0,211.55,3.5,175
16984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16983,0,0,0,0,0,0,8119.166666,0,8119.166666,162.3833333,0,162.3833333,0,0
16982,16650,0,16650,333,0,333,11067.5,0,11067.5,221.35,0,221.35,179.8,8990.000001
16981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16979,13850.11111,0,13850.11111,277.0022222,0,277.0022222,16173.33334,0,16173.33334,323.4666666,0,323.4666666,55.36666668,2768.333334
16978,7600,0,7600,152,0,152,11738.33333,0,11738.33333,234.7666666,0,234.7666666,23.11666667,1155.833334
16977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16975,8000,0,8000,160,0,160,12541.66667,0,12541.66667,250.8333333,0,250.8333333,11.81666668,590.833334
16974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16972,97.5,0,97.5,1.95,0,1.95,70,0,70,1.4,0,1.4,0.55,27.5
16971,0,0,0,0,0,0,910275.6667,0,910275.6667,17916.76667,0,17916.76667,0,0
16970,0,0,0,0,0,0,1850,0,1850,36.99999998,0,36.99999998,0,0
16969,25230,0,25230,504.6,0,504.6,9535.833335,0,9535.833335,190.7166667,0,190.7166667,338.1833333,16909.16667
16968,0,0,0,0,0,0,10103.33333,0,10103.33333,202.0666667,0,202.0666667,0,0
16967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16966,63420,0,63420,1250,0,1250,16920.74999,0,16920.74999,307.6499999,0,307.6499999,1041.533333,52286.16667
16965,0,0,0,0,0,0,2125,0,2125,42.5,0,42.5,0,0
16964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16963,0,0,0,0,0,0,3675,0,3675,73.5,0,73.5,0,0
16962,2100,0,2100,42,0,42,6092.500003,0,6092.500003,121.85,0,121.85,8,400
16961,0,0,0,0,0,0,66.666667,0,66.666667,1.33333333,0,1.33333333,0,0
16960,2200,0,2200,44,0,44,2270.833333,0,2270.833333,45.01666665,0,45.01666665,0,0
16959,10712.5,0,10712.5,214.25,0,214.25,12204.16667,0,12204.16667,244.0833333,0,244.0833333,28.21666667,1410.833334
16958,8050,0,8050,161,0,161,19597,0,19597,373.7833332,0,373.7833332,10.66666667,533.3333335
16957,6900,0,6900,138,0,138,4980.833333,0,4980.833333,99.61666665,0,99.61666665,38.38333335,1919.166668
16956,7925,0,7925,158.5,0,158.5,10994.16667,0,10994.16667,219.8833333,0,219.8833333,19.08333333,954.1666665
16955,0,0,0,0,0,0,148192.5,0,148192.5,2963.85,0,2963.85,0,0
16954,7200,0,7200,144,0,144,10657.66667,0,10657.66667,209.2666667,0,209.2666667,27.15,1357.5
16953,17910,0,17910,358.2,0,358.2,20630.58333,0,20630.58333,375.45,0,375.45,0,0
16952,0,0,0,0,0,0,17860.83333,0,17860.83333,357.2166667,0,357.2166667,0,0
16951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16949,0,0,0,0,0,0,416.666668,0,416.666668,8.33333334,0,8.33333334,0,0
16948,4150,0,4150,83,0,83,6785.833336,0,6785.833336,135.7166667,0,135.7166667,6.25,312.5
16947,5000,0,5000,100,0,100,0,0,0,0,0,0,100,5000
16946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16945,0.013889,0,0.013889,0.00027778,0,0.00027778,0,0,0,0,0,0,0.00027778,0.013889
16944,4300,0,4300,86,0,86,5300.833336,0,5300.833336,106.0166667,0,106.0166667,11.53333333,576.6666665
16943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16942,18766.66667,0,18766.66667,375.3333333,0,375.3333333,18835,0,18835,376.6999999,0,376.6999999,59.11666666,2955.833333
16941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16940,8000.013889,0,8000.013889,160.0002778,0,160.0002778,9979.833333,0,9979.833333,198.1,0,198.1,28.10000002,1405.000001
16939,6250.013889,0,6250.013889,125.0002778,0,125.0002778,7077.500003,0,7077.500003,140.6,0,140.6,22.21694444,1110.847222
16938,6250.013889,0,6250.013889,125.0002778,0,125.0002778,8096.833333,0,8096.833333,161.5333333,0,161.5333333,15.10000003,755.0000015
16937,7400,0,7400,148,0,148,8447.5,0,8447.5,168.95,0,168.95,10.7,535
16936,6900,0,6900,138,0,138,0,0,0,0,0,0,138,6900
16935,7925,0,7925,158.5,0,158.5,10135.83333,0,10135.83333,202.7166666,0,202.7166666,14.16666667,708.3333335
16934,13350,0,13350,267,0,267,27077.5,0,27077.5,544.2166666,0,544.2166666,55.05,2752.5
16933,14675,0,14675,293.5,0,293.5,41533.33334,0,41533.33334,835.8333332,0,835.8333332,5.10000001,255.0000005
16932,12750,0,12750,255,0,255,26858.33334,0,26858.33334,537.9166666,0,537.9166666,11.7166667,585.833335
16931,10150,0,10150,203,0,203,27112.5,0,27112.5,550.3499999,0,550.3499999,16.30000003,815.0000015
16930,20100,0,20100,402,0,402,39783.33334,0,39783.33334,802.5833332,0,802.5833332,22.00000001,1100.000001
16929,10275,0,10275,205.5,0,205.5,28939.16667,0,28939.16667,589.15,0,589.15,22.38333333,1119.166667
16928,19600,0,19600,392,0,392,55020,0,55020,1118.6,0,1118.6,34.00000001,1700.000001
16927,20450,0,20450,409,0,409,58586.66667,0,58586.66667,1176.416667,0,1176.416667,11.08333334,554.166667
16926,5850,0,5850,117,0,117,25084.16667,0,25084.16667,503.5666666,0,503.5666666,14.45,722.5
16925,3000,0,3000,60,0,60,50,0,50,1,0,1,60,3000
16924,4550.013889,0,4550.013889,91.00027778,0,91.00027778,6098.333334,0,6098.333334,121.9666666,0,121.9666666,70.13333335,3506.666668
16923,24350,0,24350,487,0,487,5544.166667,0,5544.166667,110.8833333,0,110.8833333,487,24350
16922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16917,8931.333334,0,8931.333334,180.6666667,0,180.6666667,14121.78333,0,14121.78333,287.4166666,0,287.4166666,16.96666666,848.333333
16916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16914,29800,0,29800,596,0,596,24523.33333,0,24523.33333,490.4666667,0,490.4666667,128.6666667,6433.333334
16913,1000,0,1000,20,0,20,500,0,500,10,0,10,10,500
16912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16909,1000,0,1000,20,0,20,0,0,0,0,0,0,20,1000
16908,700,0,700,14,0,14,575,0,575,11.5,0,11.5,2.5,125
16907,1850,0,1850,37,0,37,1450,0,1450,29,0,29,8,400
16906,3050,0,3050,61,0,61,2403.333334,0,2403.333334,48.06666665,0,48.06666665,16.40000001,820.0000005
16905,11950,0,11950,239,0,239,17467.5,0,17467.5,349.3499999,0,349.3499999,65.5,3275
16904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16902,3306.25,0,3306.25,66.125,0,66.125,3746.666669,0,3746.666669,74.93333331,0,74.93333331,24.875,1243.75
16901,4975,0,4975,99.5,0,99.5,5454.166666,0,5454.166666,109.0833333,0,109.0833333,16.08333334,804.166667
16900,24200,0,24200,484,0,484,0,0,0,0,0,0,484,24200
16899,140000,0,140000,2800,0,2800,41286.66667,0,41286.66667,825.7333333,0,825.7333333,1974.266667,98713.33333
16898,3320.861111,0,3320.861111,66.41722222,0,66.41722222,0,0,0,0,0,0,66.41722222,3320.861111
16897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16896,4000,0,4000,80,0,80,3033.333335,0,3033.333335,60.66666667,0,60.66666667,55.08333333,2754.166667
16895,3725.083334,0,3725.083334,74.50166667,0,74.50166667,3742.499999,0,3742.499999,74.84999998,0,74.84999998,0,0
16894,4100,0,4100,82,0,82,2470.833334,0,2470.833334,49.41666667,0,49.41666667,40.26666666,2013.333333
16893,16400,0,16400,328,0,328,22367.5,0,22367.5,447.3499999,0,447.3499999,68.15,3407.5
16892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16891,0,0,0,0,0,0,125,0,125,2.5,0,2.5,0,0
16890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16887,528377.5833,0,528377.5833,10567.55167,0,10567.55167,788516.6667,0,788516.6667,15770.33333,0,15770.33333,0,0
16886,26000,0,26000,520,0,520,50,0,50,1,0,1,519,25950
16885,5250,0,5250,105,0,105,0,0,0,0,0,0,105,5250
16884,6750,0,6750,135,0,135,0,0,0,0,0,0,135,6750
16883,3250,0,3250,65,0,65,0,0,0,0,0,0,65,3250
16882,3000,0,3000,60,0,60,0,0,0,0,0,0,60,3000
16881,6500,0,6500,130,0,130,0,0,0,0,0,0,130,6500
16880,19250,0,19250,385,0,385,0,0,0,0,0,0,385,19250
16879,1500,0,1500,30,0,30,0,0,0,0,0,0,30,1500
16878,3000,0,3000,60,0,60,0,0,0,0,0,0,60,3000
16877,2000,0,2000,40,0,40,0,0,0,0,0,0,40,2000
16876,2000,0,2000,40,0,40,0,0,0,0,0,0,40,2000
16875,24250,0,24250,485,0,485,0,0,0,0,0,0,485,24250
16874,13250,0,13250,265,0,265,0,0,0,0,0,0,265,13250
16873,1500,0,1500,30,0,30,0,0,0,0,0,0,30,1500
16872,10500,0,10500,210,0,210,0,0,0,0,0,0,210,10500
16871,1750,0,1750,35,0,35,0,0,0,0,0,0,35,1750
16870,4000,0,4000,80,0,80,0,0,0,0,0,0,80,4000
16869,24250,0,24250,485,0,485,0,0,0,0,0,0,485,24250
16868,1500,0,1500,30,0,30,0,0,0,0,0,0,30,1500
16867,3500,0,3500,70,0,70,0,0,0,0,0,0,70,3500
16866,3250,0,3250,65,0,65,0,0,0,0,0,0,65,3250
16865,4000,0,4000,80,0,80,0,0,0,0,0,0,80,4000
16864,28250,0,28250,565,0,565,0,0,0,0,0,0,565,28250
16863,2000,0,2000,40,0,40,0,0,0,0,0,0,40,2000
16862,11250,0,11250,225,0,225,0,0,0,0,0,0,225,11250
16861,9250,0,9250,185,0,185,1600,0,1600,32,0,32,153,7650
16860,54350,0,54350,1087,0,1087,95870.83333,0,95870.83333,1917.416667,0,1917.416667,962,48100
16859,20250,0,20250,405,0,405,18000,0,18000,360,0,360,300,15000
16858,0.013889,0,0.013889,0.00027778,0,0.00027778,0,0,0,0,0,0,0.00027778,0.013889
16857,0.013889,0,0.013889,0.00027778,0,0.00027778,0,0,0,0,0,0,0.00027778,0.013889
16856,4170.833333,0,4170.833333,83.41666666,0,83.41666666,6721.666669,0,6721.666669,134.4333333,0,134.4333333,13.66666666,683.333333
16855,5290,0,5290,105.8,0,105.8,11070,0,11070,221.4,0,221.4,5.83333333,291.6666665
16854,550,0,550,11,0,11,1460.833334,0,1460.833334,29.21666666,0,29.21666666,1,50
16853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16852,16100,0,16100,322,0,322,27190.83333,0,27190.83333,543.8166666,0,543.8166666,3.85000001,192.5000005
16851,32200,0,32200,644,0,644,46077.49999,0,46077.49999,921.5499998,0,921.5499998,3.56666669,178.3333345
16850,100,0,100,2,0,2,0,0,0,0,0,0,2,100
16849,1000,0,1000,20,0,20,3431.666667,0,3431.666667,68.63333331,0,68.63333331,2,100
16848,25179.16667,0,25179.16667,503.5833333,0,503.5833333,41666.66667,0,41666.66667,833.3333333,0,833.3333333,68.30000001,3415.000001
16847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16846,0,0,0,0,0,0,50,0,50,1,0,1,0,0
16845,0,0,0,0,0,0,75,0,75,1.5,0,1.5,0,0
16844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16842,2958.333333,0,2958.333333,59.16666666,0,59.16666666,1910,0,1910,38.19999998,0,38.19999998,21.06666667,1053.333334
16841,400,0,400,8,0,8,374.166667,0,374.166667,7.48333334,0,7.48333334,0.51666666,25.833333
16840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16839,0,0,0,0,0,0,830,0,830,16.6,0,16.6,0,0
16838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16837,21163.47222,0,21163.47222,423.2694444,0,423.2694444,51772.5,0,51772.5,1035.45,0,1035.45,69.5,3475
16836,54900,0,54900,1098,0,1098,83375.83333,0,83375.83333,1667.516666,0,1667.516666,121.5,6075.000001
16835,22616.66667,0,22616.66667,452.3333333,0,452.3333333,33768.33333,0,33768.33333,675.3666666,0,675.3666666,34.89999999,1745
16834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16833,500,0,500,10,0,10,555.833333,0,555.833333,11.11666666,0,11.11666666,1,50
16832,700,0,700,14,0,14,150,0,150,3,0,3,11,550
16831,19650,0,19650,393,0,393,30030.83333,0,30030.83333,600.6166666,0,600.6166666,36.5,1825
16830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16827,3300,0,3300,66,0,66,8181.666667,0,8181.666667,163.6333333,0,163.6333333,0,0
16826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822,13000,0,13000,260,0,260,22329.16667,0,22329.16667,446.5833333,0,446.5833333,18.91666668,945.833334
16821,0,0,0,0,0,0,4750,0,4750,95,0,95,0,0
16820,850,0,850,17,0,17,5189.166667,0,5189.166667,103.7833333,0,103.7833333,0,0
16819,1000,0,1000,20,0,20,556.666667,0,556.666667,11.13333333,0,11.13333333,8.86666667,443.3333335
