WONo,PlannedLabour,PlannedLabourST,PlannedLabourTotalRT,PlannedHours,PlannedHoursST,PlannedHoursTotalRT,ActualLabour,ActualLabourST,ActualLabourUnit,ActualHours,ActualHoursST,ActualHoursUnit,OutstandingPlannedHours,OutstandingPlannedLabourCost
16818,200,0,200,4,0,4,109.166667,0,109.166667,2.18333334,0,2.18333334,1.81666666,90.833333
16817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16816,15482.5,0,15482.5,281.5,0,281.5,5651.25,0,5651.25,102.75,0,102.75,178.75,9831.25
16815,12200,0,12200,244,0,244,12421.25,0,12421.25,235.4666667,0,235.4666667,27.91666668,1395.833334
16814,15482.5,0,15482.5,281.5,0,281.5,17433.16667,0,17433.16667,316.9666667,0,316.9666667,0,0
16813,12200,0,12200,244,0,244,12665.41667,0,12665.41667,241.8333333,0,241.8333333,17.90000002,895.000001
16812,15482.5,0,15482.5,281.5,0,281.5,5897.5,0,5897.5,117.25,0,117.25,164.25,9033.75
16811,12200,0,12200,244,0,244,18580,0,18580,370.55,0,370.55,8,400
16810,250,0,250,5,0,5,535.833333,0,535.833333,10.71666666,0,10.71666666,0,0
16809,1950,0,1950,39,0,39,3225,0,3225,64.49999999,0,64.49999999,6.96666667,348.3333335
16808,500,0,500,10,0,10,431.666667,0,431.666667,8.63333333,0,8.63333333,7,350
16807,0,0,0,0,0,0,1213.333334,0,1213.333334,24.26666667,0,24.26666667,0,0
16806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16805,3000,0,3000,60,0,60,2182.5,0,2182.5,43.65,0,43.65,16.35,817.5
16804,375,0,375,7.5,0,7.5,96.666667,0,96.666667,1.93333334,0,1.93333334,5.56666666,278.333333
16803,0,0,0,0,0,0,4164.166666,0,4164.166666,83.2833333,0,83.2833333,0,0
16802,11230.08333,0,11230.08333,224.6016667,0,224.6016667,8810.000002,0,8810.000002,176.2,0,176.2,59.10166666,2955.083333
16801,50,0,50,1,0,1,0,0,0,0,0,0,1,50
16800,4000,0,4000,80,0,80,4385.833334,0,4385.833334,87.71666662,0,87.71666662,47.71666668,2385.833334
16799,8637.5,0,8637.5,172.75,0,172.75,0,0,0,0,0,0,172.75,8637.5
16798,5825,0,5825,116.5,0,116.5,0,0,0,0,0,0,116.5,5825
16797,0,0,0,0,0,0,177.5,0,177.5,3.55,0,3.55,0,0
16796,400,0,400,8,0,8,813.333333,0,813.333333,16.26666666,0,16.26666666,0,0
16795,1320,0,1320,26.4,0,26.4,775,0,775,15.49999999,0,15.49999999,10.90000001,545.0000005
16794,0,0,0,0,0,0,2149.166666,0,2149.166666,42.98333332,0,42.98333332,0,0
16793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16792,4575,0,4575,91.5,0,91.5,3203.333334,0,3203.333334,64.06666664,0,64.06666664,28.93333336,1446.666668
16791,4575,0,4575,91.5,0,91.5,3537.5,0,3537.5,70.74999998,0,70.74999998,28.40000001,1420.000001
16790,4575,0,4575,91.5,0,91.5,2952.500002,0,2952.500002,59.05000001,0,59.05000001,34.71666666,1735.833333
16789,4575,0,4575,91.5,0,91.5,4141.666668,0,4141.666668,82.83333332,0,82.83333332,20.48333334,1024.166667
16788,4575,0,4575,91.5,0,91.5,5250.833334,0,5250.833334,105.0166667,0,105.0166667,12.29999999,614.9999995
16787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16785,0,0,0,0,0,0,206.666667,0,206.666667,4.13333333,0,4.13333333,0,0
16784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16782,990,0,990,19.8,0,19.8,1059.166667,0,1059.166667,21.18333333,0,21.18333333,0,0
16781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16780,0,0,0,0,0,0,33422.50001,0,33422.50001,668.45,0,668.45,0,0
16779,0,0,0,0,0,0,52.5,0,52.5,1.05,0,1.05,0,0
16778,3000,0,3000,60,0,60,0,0,0,0,0,0,60,3000
16777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16775,3075.944445,0,3075.944445,61.51888889,0,61.51888889,0,0,0,0,0,0,61.51888889,3075.944445
16774,22875,0,22875,457.5,0,457.5,0,0,0,0,0,0,457.5,22875
16773,15775,0,15775,315.5,0,315.5,0,0,0,0,0,0,315.5,15775
16772,15775,0,15775,315.5,0,315.5,0,0,0,0,0,0,315.5,15775
16771,11437.5,0,11437.5,228.75,0,228.75,0,0,0,0,0,0,228.75,11437.5
16770,7887.5,0,7887.5,157.75,0,157.75,0,0,0,0,0,0,157.75,7887.5
16769,7887.5,0,7887.5,157.75,0,157.75,0,0,0,0,0,0,157.75,7887.5
16768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16766,7250,0,7250,145,0,145,0,0,0,0,0,0,145,7250
16765,8500,0,8500,170,0,170,0,0,0,0,0,0,170,8500
16764,12350,0,12350,247,0,247,0,0,0,0,0,0,247,12350
16763,7650,0,7650,153,0,153,0,0,0,0,0,0,153,7650
16762,11700,0,11700,234,0,234,0,0,0,0,0,0,234,11700
16761,7650,0,7650,153,0,153,0,0,0,0,0,0,153,7650
16760,11700,0,11700,234,0,234,0,0,0,0,0,0,234,11700
16759,8500,0,8500,170,0,170,0,0,0,0,0,0,170,8500
16758,11437.5,0,11437.5,228.75,0,228.75,0,0,0,0,0,0,228.75,11437.5
16757,7887.5,0,7887.5,157.75,0,157.75,0,0,0,0,0,0,157.75,7887.5
16756,7887.5,0,7887.5,157.75,0,157.75,0,0,0,0,0,0,157.75,7887.5
16755,7637.5,0,7637.5,152.75,0,152.75,0,0,0,0,0,0,152.75,7637.5
16754,7225,0,7225,144.5,0,144.5,0,0,0,0,0,0,144.5,7225
16753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16745,2507.5,0,2507.5,50.15,0,50.15,1320.000001,0,1320.000001,26.4,0,26.4,28.26666667,1413.333334
16744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16740,8650,0,8650,173,0,173,6269.166668,0,6269.166668,125.3833333,0,125.3833333,48.45000002,2422.500001
16739,32800,0,32800,656,0,656,67415,0,67415,1348.3,0,1348.3,22.45000003,1122.500002
16738,54912.5,0,54912.5,1098.25,0,1098.25,114715,0,114715,2294.3,0,2294.3,141.1166667,7055.833335
16737,40012.5,0,40012.5,800.25,0,800.25,75945.83333,0,75945.83333,1518.916666,0,1518.916666,22.33333332,1116.666666
16736,56462.5,0,56462.5,1129.25,0,1129.25,89245.83333,0,89245.83333,1784.916666,0,1784.916666,192.7666667,9638.333333
16735,51137.5,0,51137.5,1022.75,0,1022.75,99155.00001,0,99155.00001,1983.1,0,1983.1,209.1833334,10459.16667
16734,59112.5,0,59112.5,1182.25,0,1182.25,90686.66666,0,90686.66666,1813.733333,0,1813.733333,101.4333334,5071.666672
16733,126612.5,0,126612.5,2532.25,0,2532.25,152204.1667,0,152204.1667,3044.083333,0,3044.083333,806.9666667,40348.33334
16732,4157.583334,0,4157.583334,83.15166667,0,83.15166667,0,0,0,0,0,0,83.15166667,4157.583334
16731,50,0,50,1,0,1,75,0,75,1.5,0,1.5,0,0
16730,5610.000002,0,5610.000002,112.2,0,112.2,7519.166677,0,7519.166677,150.3833334,0,150.3833334,16.20000003,810.0000015
16729,10100,0,10100,202,0,202,20389.16666,0,20389.16666,407.7833333,0,407.7833333,65.90000001,3295.000001
16728,0,0,0,0,0,0,50,0,50,1,0,1,0,0
16727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16726,5750,0,5750,115,0,115,5755.833332,0,5755.833332,115.1166666,0,115.1166666,0.03333337,1.6666685
16725,12500,0,12500,250,0,250,8440.833331,0,8440.833331,168.8166666,0,168.8166666,138,6900
16724,250,0,250,5,0,5,0,0,0,0,0,0,5,250
16723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16721,0,0,0,0,0,0,175,0,175,3.5,0,3.5,0,0
16720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16714,5200,0,5200,104,0,104,5684.166668,0,5684.166668,113.6833333,0,113.6833333,17.55000002,877.500001
16713,400,0,400,8,0,8,237.5,0,237.5,4.75,0,4.75,3.25,162.5
16712,5550,0,5550,111,0,111,15070.83333,0,15070.83333,301.4166666,0,301.4166666,7.73333335,386.6666675
16711,8250,0,8250,165,0,165,24100,0,24100,482,0,482,8.11666668,405.833334
16710,9637.5,0,9637.5,192.75,0,192.75,28444.16666,0,28444.16666,568.8833332,0,568.8833332,1,50
16709,9637.5,0,9637.5,192.75,0,192.75,23379.16667,0,23379.16667,467.5833333,0,467.5833333,1,50
16708,9637.5,0,9637.5,192.75,0,192.75,28320.83333,0,28320.83333,566.4166666,0,566.4166666,10.01666667,500.8333335
16707,9637.5,0,9637.5,192.75,0,192.75,24097.5,0,24097.5,481.95,0,481.95,6.4,320
16706,8937.5,0,8937.5,178.75,0,178.75,27716.66667,0,27716.66667,554.3333333,0,554.3333333,6.75000001,337.5000005
16705,8937.5,0,8937.5,178.75,0,178.75,24797.5,0,24797.5,495.95,0,495.95,5.81666667,290.8333335
16704,8250,0,8250,165,0,165,28572.5,0,28572.5,571.4499999,0,571.4499999,6.76666666,338.333333
16703,8250,0,8250,165,0,165,23671.66667,0,23671.66667,473.4333333,0,473.4333333,2.4,120
16702,8250,0,8250,165,0,165,30645.83334,0,30645.83334,612.9166666,0,612.9166666,3.95,197.5
16701,7575,0,7575,151.5,0,151.5,22437.5,0,22437.5,448.75,0,448.75,6,300
16700,7575,0,7575,151.5,0,151.5,24947.5,0,24947.5,498.9499999,0,498.9499999,9.68333332,484.166666
16699,7575,0,7575,151.5,0,151.5,24686.66667,0,24686.66667,493.7333333,0,493.7333333,3.66666667,183.3333335
16698,7575,0,7575,151.5,0,151.5,21351.66667,0,21351.66667,427.0333334,0,427.0333334,3.43333333,171.6666665
16697,7575,0,7575,151.5,0,151.5,21644.16667,0,21644.16667,432.8833333,0,432.8833333,3.28333333,164.1666665
16696,7575,0,7575,151.5,0,151.5,19854.16667,0,19854.16667,397.0833333,0,397.0833333,3.91666667,195.8333335
16695,7575,0,7575,151.5,0,151.5,20658.33333,0,20658.33333,413.1666666,0,413.1666666,3.85,192.5
16694,7575,0,7575,151.5,0,151.5,24405.83333,0,24405.83333,488.1166666,0,488.1166666,1.75,87.5
16693,7575,0,7575,151.5,0,151.5,20918.33334,0,20918.33334,418.3666667,0,418.3666667,3.58333333,179.1666665
16692,7575,0,7575,151.5,0,151.5,23517.5,0,23517.5,470.3499999,0,470.3499999,1.5,75
16691,7575,0,7575,151.5,0,151.5,19762.5,0,19762.5,395.25,0,395.25,4.21666666,210.833333
16690,7575,0,7575,151.5,0,151.5,19965.83334,0,19965.83334,399.3166666,0,399.3166666,3.58333333,179.1666665
16689,7575,0,7575,151.5,0,151.5,20782.5,0,20782.5,415.65,0,415.65,3.51666667,175.8333335
16688,7575,0,7575,151.5,0,151.5,23094.16667,0,23094.16667,461.8833333,0,461.8833333,1.5,75
16687,7575,0,7575,151.5,0,151.5,20263.33333,0,20263.33333,405.2666666,0,405.2666666,1.93333334,96.666667
16686,7575,0,7575,151.5,0,151.5,25335,0,25335,506.7,0,506.7,1.75,87.5
16685,7575,0,7575,151.5,0,151.5,24787.5,0,24787.5,495.75,0,495.75,1,50
16684,6812.5,0,6812.5,136.25,0,136.25,19616.66667,0,19616.66667,392.3333333,0,392.3333333,3.5,175
16683,6762.5,0,6762.5,135.25,0,135.25,22107.5,0,22107.5,442.15,0,442.15,4.61666668,230.833334
16682,6262.5,0,6262.5,125.25,0,125.25,16643.33334,0,16643.33334,332.8666667,0,332.8666667,1.5,75
16681,6262.5,0,6262.5,125.25,0,125.25,17880,0,17880,357.6,0,357.6,1.88333333,94.1666665
16680,9600,0,9600,192,0,192,6772.500002,0,6772.500002,135.45,0,135.45,140.7666667,7038.333334
16679,1500,0,1500,30,0,30,1325,0,1325,26.5,0,26.5,3.5,175
16678,50,0,50,1,0,1,58.333333,0,58.333333,1.16666666,0,1.16666666,0,0
16677,25850,0,25850,517,0,517,30156.66667,0,30156.66667,603.1333333,0,603.1333333,110.2,5510.000001
16676,10185,0,10185,203.7,0,203.7,0,0,0,0,0,0,203.7,10185
16675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16674,19400,0,19400,388,0,388,31420,0,31420,628.3999999,0,628.3999999,70.01666667,3500.833334
16673,19400,0,19400,388,0,388,27180.83334,0,27180.83334,543.6166667,0,543.6166667,65.79999999,3290
16672,19600,0,19600,392,0,392,29280.83334,0,29280.83334,585.6166666,0,585.6166666,37.08333331,1854.166666
16671,400,0,400,8,0,8,170,0,170,3.4,0,3.4,4.6,230
16670,9150.013889,0,9150.013889,183.0002778,0,183.0002778,31801.66666,0,31801.66666,636.0333331,0,636.0333331,2.25000003,112.5000015
16669,1625,0,1625,32.5,0,32.5,1002.5,0,1002.5,20.05,0,20.05,12.45,622.5
16668,0,0,0,0,0,0,58.333334,0,58.333334,1.16666667,0,1.16666667,0,0
16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16666,15047.5,0,15047.5,300.95,0,300.95,15047.5,0,15047.5,300.9499999,0,300.9499999,5.38333335,269.1666675
16665,25045,0,25045,500.9,0,500.9,25045,0,25045,500.9,0,500.9,83.06666668,4153.333334
16664,55346.66667,0,55346.66667,1106.933333,0,1106.933333,55321.66666,0,55321.66666,1106.433333,0,1106.433333,198.9500001,9947.500003
16663,25687.5,0,25687.5,513.75,0,513.75,25682.5,0,25682.5,513.65,0,513.65,70.54999999,3527.5
16662,6950,0,6950,139,0,139,6951.666667,0,6951.666667,139.0333333,0,139.0333333,22.96666668,1148.333334
16661,0,0,0,0,0,0,5550,0,5550,111,0,111,0,0
16660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16656,0,0,0,0,0,0,500,0,500,10,0,10,0,0
16655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16654,0,0,0,0,0,0,1725,0,1725,34.5,0,34.5,0,0
16653,0,0,0,0,0,0,102.5,0,102.5,2.05,0,2.05,0,0
16652,17825,0,17825,356.5,0,356.5,21476.66667,0,21476.66667,429.5333333,0,429.5333333,116.2666667,5813.333334
16651,134206.5,0,134206.5,2684.13,0,2684.13,2591.666667,0,2591.666667,51.83333333,0,51.83333333,2632.296667,131614.8333
16650,500,0,500,10,0,10,0,0,0,0,0,0,10,500
16649,0.001389,0,0.001389,0.00002778,0,0.00002778,0,0,0,0,0,0,0.00002778,0.001389
16648,800,0,800,16,0,16,0,0,0,0,0,0,16,800
16647,5000,0,5000,100,0,100,0,0,0,0,0,0,100,5000
16646,0.001389,0,0.001389,0.00002778,0,0.00002778,574.166667,0,574.166667,11.48333334,0,11.48333334,0,0
16645,0,0,0,0,0,0,412.5,0,412.5,8.25,0,8.25,0,0
16644,10300,0,10300,206,0,206,35656.66667,0,35656.66667,713.1333333,0,713.1333333,0.98333333,49.1666665
16643,10300,0,10300,206,0,206,31139.16667,0,31139.16667,622.7833333,0,622.7833333,5.23333332,261.666666
16642,10300,0,10300,206,0,206,35343.33334,0,35343.33334,706.8666667,0,706.8666667,0.48333333,24.1666665
16641,10300,0,10300,206,0,206,27360.83333,0,27360.83333,547.2166667,0,547.2166667,1.06666666,53.333333
16640,10300,0,10300,206,0,206,29615,0,29615,592.2999999,0,592.2999999,0.5,25
16639,5825,0,5825,116.5,0,116.5,14196.66667,0,14196.66667,283.9333333,0,283.9333333,3,150
16638,5300,0,5300,106,0,106,13774.16667,0,13774.16667,275.4833333,0,275.4833333,2.28333334,114.166667
16637,5300,0,5300,106,0,106,12537.5,0,12537.5,250.75,0,250.75,9.00000001,450.0000005
16636,5825,0,5825,116.5,0,116.5,13755.83333,0,13755.83333,275.1166666,0,275.1166666,1.75,87.5
16635,5325,0,5325,106.5,0,106.5,10860,0,10860,217.2,0,217.2,7.86666665,393.3333325
16634,4850,0,4850,97,0,97,16370.83334,0,16370.83334,327.4166667,0,327.4166667,1.25,62.5
16633,38667.5,0,38667.5,773.35,0,773.35,38359.16667,0,38359.16667,767.1833332,0,767.1833332,190.05,9502.5
16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16629,73993.94444,0,73993.94444,1479.878889,0,1479.878889,31789.16667,0,31789.16667,635.7833333,0,635.7833333,844.0955556,42204.77778
16628,113867.1111,0,113867.1111,2277.342222,0,2277.342222,108584.1667,0,108584.1667,2171.683333,0,2171.683333,722.1600002,36108.00001
16627,4450,0,4450,89,0,89,5026.666668,0,5026.666668,100.5333333,0,100.5333333,6.48333332,324.166666
16626,0,0,0,0,0,0,413.333333,0,413.333333,8.26666666,0,8.26666666,0,0
16625,0,0,0,0,0,0,23050,0,23050,461,0,461,0,0
16624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16623,0,0,0,0,0,0,521.666667,0,521.666667,10.43333334,0,10.43333334,0,0
16622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16619,390.0833335,0,390.0833335,7.80166667,0,7.80166667,190,0,190,3.8,0,3.8,4.00166667,200.0833335
16618,0,0,0,0,0,0,5450,0,5450,109,0,109,0,0
16617,6637.5,0,6637.5,132.75,0,132.75,6577.500009,0,6577.500009,131.55,0,131.55,47.93333332,2396.666666
16616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16613,3150,0,3150,63,0,63,2225.833334,0,2225.833334,44.51666667,0,44.51666667,18.48333333,924.1666665
16612,9460,0,9460,189.2,0,189.2,8545.833332,0,8545.833332,170.9166666,0,170.9166666,30,1500
16611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16606,550,0,550,11,0,11,690,0,690,13.8,0,13.8,0,0
16605,13700,0,13700,274,0,274,14664.16667,0,14664.16667,293.2833333,0,293.2833333,79.03333335,3951.666668
16604,4650,0,4650,93,0,93,5703.333335,0,5703.333335,114.0666666,0,114.0666666,29.08333335,1454.166668
16603,3940,0,3940,78.8,0,78.8,4430.833334,0,4430.833334,88.61666667,0,88.61666667,0,0
16602,4200,0,4200,84,0,84,4231.666667,0,4231.666667,84.63333334,0,84.63333334,0,0
16601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16600,11200,0,11200,224,0,224,5681.666666,0,5681.666666,113.6333333,0,113.6333333,110.3666667,5518.333334
16599,6950,0,6950,139,0,139,7794.166668,0,7794.166668,155.8833333,0,155.8833333,10.8,540
16598,700,0,700,14,0,14,821.666668,0,821.666668,16.43333334,0,16.43333334,1.56666667,78.3333335
16597,10000,0,10000,200,0,200,19545.83333,0,19545.83333,390.9166666,0,390.9166666,0,0
16596,30000,0,30000,600,0,600,88762.5,0,88762.5,1775.25,0,1775.25,0,0
16595,125000,0,125000,2500,0,2500,177931.6667,0,177931.6667,3558.633333,0,3558.633333,0,0
16594,50,0,50,1,0,1,0,0,0,0,0,0,1,50
16593,0.013889,0,0.013889,0.00027778,0,0.00027778,0,0,0,0,0,0,0.00027778,0.013889
16592,0.013889,0,0.013889,0.00027778,0,0.00027778,0,0,0,0,0,0,0.00027778,0.013889
16591,0.013889,0,0.013889,0.00027778,0,0.00027778,0,0,0,0,0,0,0.00027778,0.013889
16590,0.013889,0,0.013889,0.00027778,0,0.00027778,0,0,0,0,0,0,0.00027778,0.013889
16589,4100,0,4100,82,0,82,4709.166672,33.333334,4675.833338,94.18333334,0.66666667,93.51666667,17.76666668,888.333334
16588,3725,0,3725,74.5,0,74.5,5728.333336,0,5728.333336,114.5666666,0,114.5666666,16.56666668,828.333334
16587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16586,5000,0,5000,100,0,100,5996.666672,0,5996.666672,119.9333333,0,119.9333333,28.89999999,1445
16585,4450,0,4450,89,0,89,5561.666672,0,5561.666672,111.2333333,0,111.2333333,15.50000001,775.0000005
16584,0,0,0,0,0,0,37.5,0,37.5,0.75,0,0.75,0,0
16583,0,0,0,0,0,0,290,0,290,5.8,0,5.8,0,0
16582,5250,0,5250,105,0,105,0,0,0,0,0,0,105,5250
16581,5250,0,5250,105,0,105,410.000001,0,410.000001,8.2,0,8.2,96.8,4840
16580,1600,0,1600,32,0,32,654.166667,0,654.166667,13.08333333,0,13.08333333,18.91666667,945.8333335
16579,15900,0,15900,318,0,318,1110,0,1110,22.19999999,0,22.19999999,314,15700
16578,500,0,500,10,0,10,550,0,550,11,0,11,0,0
16577,40737.5,0,40737.5,814.75,0,814.75,46786.66667,0,46786.66667,935.2333332,0,935.2333332,232.8,11640
16576,850,0,850,17,0,17,624.166668,0,624.166668,12.48333333,0,12.48333333,5.7,285
16575,11600,0,11600,232,0,232,27420.83334,0,27420.83334,548.4166666,0,548.4166666,38.88333333,1944.166667
16574,24050,0,24050,481,0,481,31396.66667,0,31396.66667,627.9333332,0,627.9333332,101.6000001,5080.000003
16573,715,0,715,14.3,0,14.3,955.833333,0,955.833333,19.11666665,0,19.11666665,0,0
16572,24050,0,24050,481,0,481,37165.83334,0,37165.83334,743.3166666,0,743.3166666,57.36666673,2868.333337
16571,3550,0,3550,71,0,71,2250,0,2250,44.99999999,0,44.99999999,26.00000001,1300.000001
16570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16569,1035,0,1035,20.7,0,20.7,948.333336,0,948.333336,18.96666667,0,18.96666667,7.94999999,397.4999995
16568,2250,0,2250,45,0,45,2797.5,0,2797.5,55.94999997,0,55.94999997,6.1,305
16567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16566,1400,0,1400,28,0,28,1385.000001,0,1385.000001,27.70000001,0,27.70000001,2,100
16565,0,0,0,0,0,0,1512.5,0,1512.5,30.25,0,30.25,0,0
16564,0,0,0,0,0,0,5000,0,5000,100,0,100,0,0
16563,0.013889,0,0.013889,0.00027778,0,0.00027778,0,0,0,0,0,0,0.00027778,0.013889
16562,650,0,650,13,0,13,884.166667,0,884.166667,17.68333333,0,17.68333333,0,0
16561,2033.333334,0,2033.333334,40.66666667,0,40.66666667,910.833335,0,910.833335,18.21666668,0,18.21666668,22.44999999,1122.5
16560,0,0,0,0,0,0,11568.33333,0,11568.33333,231.3666666,0,231.3666666,0,0
16559,0,0,0,0,0,0,68864.16667,0,68864.16667,1377.283333,0,1377.283333,0,0
16558,0,0,0,0,0,0,2825,0,2825,56.5,0,56.5,0,0
16557,300,0,300,6,0,6,308.333334,0,308.333334,6.16666666,0,6.16666666,1.83333334,91.666667
16556,5550,0,5550,111,0,111,5416.666664,0,5416.666664,108.3333333,0,108.3333333,21.70000004,1085.000002
16555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16553,0.013889,0,0.013889,0.00027778,0,0.00027778,0,0,0,0,0,0,0.00027778,0.013889
16552,22000,0,22000,440,0,440,39250,0,39250,785,0,785,0,0
